epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,99.9886,0,0,412.197,0,0,0,0,0,0,0,0,0,0,0,37.5513,0,0.000122947,0.000122947,0.000122947
2,188.118,0,0,242.977,0,0,0,0,0,0,0,0,0,0,0,0.0031,0,0.000221898,0.000221898,0.000221898
